date,time,animal_count,confidence,class,class_name
2022-08-23,16:15:34,1,0.61384237,4.0,Eptatretus
2022-08-23,16:45:29,1,0.3888044,10.0,Sebastes
2022-08-23,16:45:32,1,0.45055628,4.0,Eptatretus
2022-08-23,18:15:29,1,0.27908954,10.0,Sebastes
2022-08-23,18:15:34,1,0.3624158,10.0,Sebastes
2022-08-23,18:45:29,1,0.27453348,4.0,Eptatretus
2022-08-23,18:45:31,1,0.27982673,4.0,Eptatretus
2022-08-23,18:45:34,2,0.31711763,4.0,Eptatretus
2022-08-23,18:45:34,2,0.29562962,10.0,Sebastes
2022-08-23,19:45:29,5,0.6956089,10.0,Sebastes
2022-08-23,19:45:29,5,0.44132265,4.0,Eptatretus
2022-08-23,19:45:29,5,0.29986608,10.0,Sebastes
2022-08-23,19:45:29,5,0.2684895,10.0,Sebastes
2022-08-23,19:45:29,5,0.25258797,10.0,Sebastes
2022-08-23,19:45:31,2,0.63080174,10.0,Sebastes
2022-08-23,19:45:31,2,0.42615357,10.0,Sebastes
2022-08-23,19:45:34,5,0.76203793,10.0,Sebastes
2022-08-23,19:45:34,5,0.39393863,10.0,Sebastes
2022-08-23,19:45:34,5,0.37393296,4.0,Eptatretus
2022-08-23,19:45:34,5,0.3062395,10.0,Sebastes
2022-08-23,19:45:34,5,0.27366897,10.0,Sebastes
2022-08-23,20:15:29,1,0.37276134,10.0,Sebastes
2022-08-23,20:45:31,1,0.46025622,10.0,Sebastes
2022-08-23,21:15:29,3,0.90084004,10.0,Sebastes
2022-08-23,21:15:29,3,0.7386267,4.0,Eptatretus
2022-08-23,21:15:29,3,0.42619964,10.0,Sebastes
2022-08-23,21:15:32,2,0.85676855,10.0,Sebastes
2022-08-23,21:15:32,2,0.80562305,10.0,Sebastes
2022-08-23,21:15:34,4,0.5177242,10.0,Sebastes
2022-08-23,21:15:34,4,0.47627896,10.0,Sebastes
2022-08-23,21:15:34,4,0.45681012,10.0,Sebastes
2022-08-23,21:15:34,4,0.35686374,5.0,Euphausia
2022-08-23,22:15:29,3,0.81202275,10.0,Sebastes
2022-08-23,22:15:29,3,0.38366464,10.0,Sebastes
2022-08-23,22:15:29,3,0.3617956,4.0,Eptatretus
2022-08-23,22:15:32,2,0.72067404,10.0,Sebastes
2022-08-23,22:15:32,2,0.6047808,10.0,Sebastes
2022-08-23,22:15:34,3,0.72768945,10.0,Sebastes
2022-08-23,22:15:34,3,0.43575707,5.0,Euphausia
2022-08-23,22:15:34,3,0.28075135,4.0,Eptatretus
2022-08-23,22:45:29,2,0.3532153,4.0,Eptatretus
2022-08-23,22:45:29,2,0.3298564,10.0,Sebastes
2022-08-23,22:45:31,2,0.6362591,4.0,Eptatretus
2022-08-23,22:45:31,2,0.6354743,10.0,Sebastes
2022-08-23,23:15:29,1,0.3041112,10.0,Sebastes
2022-08-23,23:15:31,1,0.3354633,10.0,Sebastes
2022-08-23,23:15:34,2,0.369999,10.0,Sebastes
2022-08-23,23:15:34,2,0.29425874,4.0,Eptatretus
2022-08-23,23:45:29,2,0.602822,10.0,Sebastes
2022-08-23,23:45:29,2,0.37989777,10.0,Sebastes
2022-08-23,23:45:31,1,0.64291644,10.0,Sebastes
2022-08-23,23:45:34,2,0.6743988,10.0,Sebastes
2022-08-23,23:45:34,2,0.5093704,10.0,Sebastes
2022-08-24,00:15:29,2,0.7526654,10.0,Sebastes
2022-08-24,00:15:29,2,0.25241032,10.0,Sebastes
2022-08-24,00:15:31,2,0.8727307,10.0,Sebastes
2022-08-24,00:15:31,2,0.59959227,10.0,Sebastes
2022-08-24,00:15:34,2,0.7450215,10.0,Sebastes
2022-08-24,00:15:34,2,0.3156719,10.0,Sebastes
2022-08-24,00:45:29,3,0.86044145,10.0,Sebastes
2022-08-24,00:45:29,3,0.72364146,10.0,Sebastes
2022-08-24,00:45:29,3,0.32500935,10.0,Sebastes
2022-08-24,00:45:32,1,0.7817297,10.0,Sebastes
2022-08-24,00:45:34,1,0.85588557,10.0,Sebastes
2022-08-24,01:15:29,2,0.781109,4.0,Eptatretus
2022-08-24,01:15:29,2,0.7311036,10.0,Sebastes
2022-08-24,01:15:31,2,0.6015462,10.0,Sebastes
2022-08-24,01:15:31,2,0.41842395,5.0,Euphausia
2022-08-24,01:15:34,2,0.63544846,10.0,Sebastes
2022-08-24,01:15:34,2,0.37884232,4.0,Eptatretus
2022-08-24,01:45:29,2,0.8797194,10.0,Sebastes
2022-08-24,01:45:29,2,0.55735344,10.0,Sebastes
2022-08-24,01:45:32,2,0.8926223,10.0,Sebastes
2022-08-24,01:45:32,2,0.6337928,10.0,Sebastes
2022-08-24,01:45:34,2,0.8955769,10.0,Sebastes
2022-08-24,01:45:34,2,0.6111631,10.0,Sebastes
2022-08-24,02:15:29,2,0.79654557,10.0,Sebastes
2022-08-24,02:15:29,2,0.29485095,10.0,Sebastes
2022-08-24,02:15:31,2,0.796558,10.0,Sebastes
2022-08-24,02:15:31,2,0.38900515,4.0,Eptatretus
2022-08-24,02:15:34,2,0.6791986,10.0,Sebastes
2022-08-24,02:15:34,2,0.5567595,10.0,Sebastes
2022-08-24,02:45:29,3,0.76708436,10.0,Sebastes
2022-08-24,02:45:29,3,0.5154213,4.0,Eptatretus
2022-08-24,02:45:29,3,0.33851048,10.0,Sebastes
2022-08-24,02:45:32,1,0.787446,10.0,Sebastes
2022-08-24,02:45:34,1,0.7989829,10.0,Sebastes
2022-08-24,03:15:29,2,0.7761499,10.0,Sebastes
2022-08-24,03:15:29,2,0.33298585,5.0,Euphausia
2022-08-24,03:15:31,2,0.7973199,10.0,Sebastes
2022-08-24,03:15:31,2,0.6105392,4.0,Eptatretus
2022-08-24,03:15:34,2,0.8052416,10.0,Sebastes
2022-08-24,03:15:34,2,0.3196357,4.0,Eptatretus
2022-08-24,03:45:29,1,0.41858214,10.0,Sebastes
2022-08-24,03:45:32,2,0.7517457,10.0,Sebastes
2022-08-24,03:45:32,2,0.6828125,4.0,Eptatretus
2022-08-24,03:45:34,2,0.70722014,10.0,Sebastes
2022-08-24,03:45:34,2,0.2908461,4.0,Eptatretus
2022-08-24,04:15:29,2,0.7120144,5.0,Euphausia
2022-08-24,04:15:29,2,0.7052546,10.0,Sebastes
2022-08-24,04:15:32,2,0.68458027,5.0,Euphausia
2022-08-24,04:15:32,2,0.5841521,10.0,Sebastes
2022-08-24,04:15:34,2,0.6458353,10.0,Sebastes
2022-08-24,04:15:34,2,0.5998121,5.0,Euphausia
2022-08-24,04:45:29,1,0.7580115,10.0,Sebastes
2022-08-24,04:45:31,1,0.78307796,10.0,Sebastes
2022-08-24,04:45:34,1,0.69574624,10.0,Sebastes
2022-08-24,05:15:29,1,0.45885515,10.0,Sebastes
2022-08-24,05:15:31,1,0.7043252,10.0,Sebastes
2022-08-24,05:15:34,1,0.61913246,10.0,Sebastes
2022-08-24,05:45:29,1,0.6164739,10.0,Sebastes
2022-08-24,05:45:32,1,0.6622519,10.0,Sebastes
2022-08-24,05:45:34,1,0.5151699,10.0,Sebastes
2022-08-24,06:15:29,1,0.70739263,10.0,Sebastes
2022-08-24,06:15:32,1,0.814525,10.0,Sebastes
2022-08-24,06:15:34,1,0.80288565,10.0,Sebastes
2022-08-24,06:45:29,1,0.2803078,10.0,Sebastes
2022-08-24,07:15:29,1,0.4896036,10.0,Sebastes
2022-08-24,07:45:29,1,0.87979716,10.0,Sebastes
2022-08-24,07:45:32,1,0.8813369,10.0,Sebastes
2022-08-24,07:45:35,1,0.87803173,10.0,Sebastes
2022-08-24,08:15:29,1,0.8291873,10.0,Sebastes
2022-08-24,08:15:31,1,0.8638019,10.0,Sebastes
2022-08-24,08:15:34,1,0.85005844,10.0,Sebastes
2022-08-24,08:45:32,1,0.4145421,5.0,Euphausia
2022-08-24,08:45:34,1,0.6920336,5.0,Euphausia
2022-08-24,09:45:29,1,0.31784543,10.0,Sebastes
2022-08-24,14:45:32,1,0.3329812,10.0,Sebastes
2022-08-24,14:45:34,1,0.71419203,10.0,Sebastes
2022-08-24,15:15:29,1,0.29781765,10.0,Sebastes
2022-08-24,15:15:35,1,0.38398996,10.0,Sebastes
2022-08-24,15:45:32,1,0.26966533,10.0,Sebastes
2022-08-24,17:45:29,1,0.87035394,10.0,Sebastes
2022-08-24,17:45:32,1,0.8646541,10.0,Sebastes
2022-08-24,17:45:34,1,0.861073,10.0,Sebastes
2022-08-24,18:15:29,1,0.7457255,10.0,Sebastes
2022-08-24,18:15:32,1,0.8357982,10.0,Sebastes
2022-08-24,18:15:35,1,0.81278825,10.0,Sebastes
2022-08-24,18:45:29,1,0.8091,10.0,Sebastes
2022-08-24,18:45:32,1,0.84961057,10.0,Sebastes
2022-08-24,18:45:34,1,0.83513576,10.0,Sebastes
2022-08-24,19:15:29,1,0.85654545,10.0,Sebastes
2022-08-24,19:15:31,1,0.83720434,10.0,Sebastes
2022-08-24,19:15:34,1,0.8615894,10.0,Sebastes
2022-08-24,19:45:29,1,0.839397,10.0,Sebastes
2022-08-24,19:45:32,1,0.8453845,10.0,Sebastes
2022-08-24,19:45:34,1,0.8307886,10.0,Sebastes
2022-08-24,20:15:29,1,0.7007465,10.0,Sebastes
2022-08-24,20:15:32,1,0.7955784,10.0,Sebastes
2022-08-24,20:15:35,1,0.71489465,10.0,Sebastes
2022-08-24,20:45:29,1,0.8713122,10.0,Sebastes
2022-08-24,20:45:32,2,0.78376436,10.0,Sebastes
2022-08-24,20:45:32,2,0.4307947,10.0,Sebastes
2022-08-24,20:45:34,1,0.88553774,10.0,Sebastes
2022-08-24,21:15:29,1,0.84408456,10.0,Sebastes
2022-08-24,21:15:32,1,0.87601423,10.0,Sebastes
2022-08-24,21:15:34,2,0.88718617,10.0,Sebastes
2022-08-24,21:15:34,2,0.51993436,7.0,Microstomus
2022-08-24,21:45:29,1,0.8864104,10.0,Sebastes
2022-08-24,21:45:32,1,0.88562113,10.0,Sebastes
2022-08-24,21:45:34,1,0.88876015,10.0,Sebastes
2022-08-24,22:15:29,1,0.7716701,10.0,Sebastes
2022-08-24,22:15:32,2,0.8237179,10.0,Sebastes
2022-08-24,22:15:32,2,0.26292682,4.0,Eptatretus
2022-08-24,22:15:35,1,0.7944127,10.0,Sebastes
2022-08-24,22:45:29,1,0.8224596,10.0,Sebastes
2022-08-24,22:45:31,1,0.809439,10.0,Sebastes
2022-08-24,22:45:34,1,0.43888348,10.0,Sebastes
2022-08-24,23:15:29,1,0.7463748,10.0,Sebastes
2022-08-24,23:15:32,1,0.5830154,10.0,Sebastes
2022-08-24,23:15:34,1,0.77232885,10.0,Sebastes
2022-08-24,23:45:29,1,0.6800842,10.0,Sebastes
2022-08-24,23:45:32,1,0.8115524,10.0,Sebastes
2022-08-24,23:45:34,1,0.794866,10.0,Sebastes
2022-08-25,00:15:29,1,0.8807821,10.0,Sebastes
2022-08-25,00:15:32,1,0.87437564,10.0,Sebastes
2022-08-25,00:15:35,1,0.87468535,10.0,Sebastes
2022-08-25,00:45:35,1,0.73224026,5.0,Euphausia
2022-08-25,02:15:29,1,0.7579101,10.0,Sebastes
2022-08-25,02:15:32,1,0.7392476,10.0,Sebastes
2022-08-25,02:15:35,1,0.37009388,10.0,Sebastes
2022-08-25,04:45:32,2,0.31184134,10.0,Sebastes
2022-08-25,04:45:32,2,0.25381052,4.0,Eptatretus
2022-08-25,05:15:29,1,0.6492371,10.0,Sebastes
2022-08-25,05:45:32,1,0.519128,10.0,Sebastes
2022-08-25,05:45:35,1,0.63601404,10.0,Sebastes
2022-08-25,06:45:32,1,0.81022495,10.0,Sebastes
2022-08-25,07:15:29,1,0.8807879,10.0,Sebastes
2022-08-25,07:15:32,1,0.8795688,10.0,Sebastes
2022-08-25,07:15:35,1,0.8780891,10.0,Sebastes
2022-08-25,07:45:29,1,0.4452409,10.0,Sebastes
2022-08-25,07:45:32,1,0.2781169,10.0,Sebastes
2022-08-25,08:45:29,2,0.85013324,10.0,Sebastes
2022-08-25,08:45:29,2,0.40069717,10.0,Sebastes
2022-08-25,08:45:32,3,0.8603713,10.0,Sebastes
2022-08-25,08:45:32,3,0.6626566,5.0,Euphausia
2022-08-25,08:45:32,3,0.29457363,10.0,Sebastes
2022-08-25,08:45:35,2,0.85939467,10.0,Sebastes
2022-08-25,08:45:35,2,0.25621596,10.0,Sebastes
2022-08-25,09:15:34,1,0.3260784,10.0,Sebastes
2022-08-25,09:45:29,1,0.50049615,10.0,Sebastes
2022-08-25,09:45:32,1,0.33488485,10.0,Sebastes
2022-08-25,10:15:29,2,0.642537,10.0,Sebastes
2022-08-25,10:15:29,2,0.54170054,10.0,Sebastes
2022-08-25,10:15:32,1,0.30506787,10.0,Sebastes
2022-08-25,10:15:34,1,0.5909399,10.0,Sebastes
2022-08-25,11:15:29,1,0.46108028,10.0,Sebastes
2022-08-25,11:45:29,1,0.5624889,5.0,Euphausia
2022-08-25,11:45:32,2,0.5450722,5.0,Euphausia
2022-08-25,11:45:32,2,0.5194751,10.0,Sebastes
2022-08-25,11:45:35,1,0.31424987,5.0,Euphausia
2022-08-25,12:15:29,1,0.6092906,5.0,Euphausia
2022-08-25,13:15:29,1,0.8267741,10.0,Sebastes
2022-08-25,13:15:32,1,0.84847325,10.0,Sebastes
2022-08-25,13:15:34,1,0.8218228,10.0,Sebastes
2022-08-25,13:45:29,1,0.8247709,10.0,Sebastes
2022-08-25,13:45:32,2,0.69617176,10.0,Sebastes
2022-08-25,13:45:32,2,0.60521066,5.0,Euphausia
2022-08-25,13:45:35,1,0.7429408,10.0,Sebastes
2022-08-25,14:15:29,3,0.8790537,3.0,Chionoecetes
2022-08-25,14:15:29,3,0.47091413,10.0,Sebastes
2022-08-25,14:15:29,3,0.26239702,10.0,Sebastes
2022-08-25,14:15:32,2,0.8661508,3.0,Chionoecetes
2022-08-25,14:15:32,2,0.68294495,10.0,Sebastes
2022-08-25,14:15:35,3,0.87620187,3.0,Chionoecetes
2022-08-25,14:15:35,3,0.47525305,10.0,Sebastes
2022-08-25,14:15:35,3,0.28039256,10.0,Sebastes
2022-08-25,14:45:29,1,0.6240792,10.0,Sebastes
2022-08-25,14:45:32,1,0.74726486,10.0,Sebastes
2022-08-25,14:45:34,2,0.74635553,10.0,Sebastes
2022-08-25,14:45:34,2,0.4659378,10.0,Sebastes
2022-08-25,15:15:29,1,0.825596,10.0,Sebastes
2022-08-25,15:15:32,2,0.79133064,10.0,Sebastes
2022-08-25,15:15:32,2,0.33363456,10.0,Sebastes
2022-08-25,15:15:34,2,0.7118458,10.0,Sebastes
2022-08-25,15:15:34,2,0.4449417,10.0,Sebastes
2022-08-25,15:45:29,1,0.79708105,10.0,Sebastes
2022-08-25,15:45:32,1,0.73556465,10.0,Sebastes
2022-08-25,15:45:35,3,0.7413527,10.0,Sebastes
2022-08-25,15:45:35,3,0.6836338,10.0,Sebastes
2022-08-25,15:45:35,3,0.41900125,10.0,Sebastes
2022-08-25,16:15:29,1,0.72279096,10.0,Sebastes
2022-08-25,16:15:32,1,0.79648024,10.0,Sebastes
2022-08-25,16:15:34,2,0.7224704,10.0,Sebastes
2022-08-25,16:15:34,2,0.38844743,10.0,Sebastes
2022-08-25,16:45:29,3,0.6978362,10.0,Sebastes
2022-08-25,16:45:29,3,0.45543915,5.0,Euphausia
2022-08-25,16:45:29,3,0.42089882,10.0,Sebastes
2022-08-25,16:45:32,1,0.6989844,10.0,Sebastes
2022-08-25,16:45:35,2,0.71623665,10.0,Sebastes
2022-08-25,16:45:35,2,0.6217903,5.0,Euphausia
2022-08-25,17:15:29,1,0.660998,10.0,Sebastes
2022-08-25,17:15:32,1,0.78978616,10.0,Sebastes
2022-08-25,17:15:34,1,0.8001035,10.0,Sebastes
2022-08-25,17:45:29,1,0.741445,10.0,Sebastes
2022-08-25,17:45:32,1,0.58437586,10.0,Sebastes
2022-08-25,17:45:35,1,0.69719476,10.0,Sebastes
2022-08-25,18:15:29,1,0.7515998,10.0,Sebastes
2022-08-25,18:15:32,1,0.81393224,10.0,Sebastes
2022-08-25,18:15:34,2,0.8270013,10.0,Sebastes
2022-08-25,18:15:34,2,0.6173601,10.0,Sebastes
2022-08-25,18:45:29,1,0.80835104,10.0,Sebastes
2022-08-25,18:45:32,1,0.7684891,10.0,Sebastes
2022-08-25,18:45:35,1,0.5980378,10.0,Sebastes
2022-08-25,19:15:29,2,0.9133341,10.0,Sebastes
2022-08-25,19:15:29,2,0.8102498,10.0,Sebastes
2022-08-25,19:15:32,2,0.91301626,10.0,Sebastes
2022-08-25,19:15:32,2,0.7886825,10.0,Sebastes
2022-08-25,19:15:34,2,0.91303194,10.0,Sebastes
2022-08-25,19:15:34,2,0.7943839,10.0,Sebastes
2022-08-25,19:45:29,3,0.90519583,10.0,Sebastes
2022-08-25,19:45:29,3,0.7075772,10.0,Sebastes
2022-08-25,19:45:29,3,0.33009034,10.0,Sebastes
2022-08-25,19:45:32,3,0.90741915,10.0,Sebastes
2022-08-25,19:45:32,3,0.7956029,10.0,Sebastes
2022-08-25,19:45:32,3,0.3063816,10.0,Sebastes
2022-08-25,19:45:35,2,0.9079162,10.0,Sebastes
2022-08-25,19:45:35,2,0.7530851,10.0,Sebastes
2022-08-25,20:15:29,3,0.9045705,10.0,Sebastes
2022-08-25,20:15:29,3,0.7939442,10.0,Sebastes
2022-08-25,20:15:29,3,0.2607781,10.0,Sebastes
2022-08-25,20:15:32,2,0.90377086,10.0,Sebastes
2022-08-25,20:15:32,2,0.84072655,10.0,Sebastes
2022-08-25,20:15:34,2,0.9038546,10.0,Sebastes
2022-08-25,20:15:34,2,0.67284375,10.0,Sebastes
2022-08-25,20:45:29,2,0.90611523,10.0,Sebastes
2022-08-25,20:45:29,2,0.70115525,10.0,Sebastes
2022-08-25,20:45:32,2,0.9081487,10.0,Sebastes
2022-08-25,20:45:32,2,0.5437859,10.0,Sebastes
2022-08-25,20:45:35,2,0.9096163,10.0,Sebastes
2022-08-25,20:45:35,2,0.61412215,10.0,Sebastes
2022-08-25,21:15:29,1,0.7088883,10.0,Sebastes
2022-08-25,21:15:32,1,0.8172969,10.0,Sebastes
2022-08-25,21:15:34,2,0.7967815,10.0,Sebastes
2022-08-25,21:15:34,2,0.2804947,5.0,Euphausia
2022-08-25,21:45:29,1,0.63948023,10.0,Sebastes
2022-08-25,21:45:32,1,0.68313366,10.0,Sebastes
2022-08-25,21:45:35,1,0.703868,10.0,Sebastes
2022-08-25,22:15:29,2,0.5949257,10.0,Sebastes
2022-08-25,22:15:29,2,0.35142997,3.0,Chionoecetes
2022-08-25,22:15:32,2,0.7686669,10.0,Sebastes
2022-08-25,22:15:32,2,0.2839671,1.0,Asteroidea
2022-08-25,22:15:34,1,0.8400841,10.0,Sebastes
2022-08-25,22:45:29,2,0.77372164,10.0,Sebastes
2022-08-25,22:45:29,2,0.64982647,7.0,Microstomus
2022-08-25,22:45:32,2,0.7089957,7.0,Microstomus
2022-08-25,22:45:32,2,0.6853916,10.0,Sebastes
2022-08-25,22:45:35,2,0.69112915,10.0,Sebastes
2022-08-25,22:45:35,2,0.5966895,7.0,Microstomus
2022-08-25,23:15:29,1,0.6773888,10.0,Sebastes
2022-08-25,23:15:32,1,0.8385347,10.0,Sebastes
2022-08-25,23:15:35,1,0.7897371,10.0,Sebastes
2022-08-25,23:45:29,1,0.78701085,10.0,Sebastes
2022-08-25,23:45:32,1,0.8059723,10.0,Sebastes
2022-08-25,23:45:34,2,0.76030916,10.0,Sebastes
2022-08-25,23:45:34,2,0.4199625,3.0,Chionoecetes
2022-08-26,00:15:29,1,0.8307992,10.0,Sebastes
2022-08-26,00:15:32,1,0.31768182,10.0,Sebastes
2022-08-26,00:15:35,1,0.77739906,10.0,Sebastes
2022-08-26,00:45:29,1,0.73823845,10.0,Sebastes
2022-08-26,00:45:32,1,0.80855095,10.0,Sebastes
2022-08-26,00:45:34,2,0.6379003,10.0,Sebastes
2022-08-26,00:45:34,2,0.39855415,3.0,Chionoecetes
2022-08-26,01:15:29,1,0.8085584,10.0,Sebastes
2022-08-26,01:15:32,1,0.8187813,10.0,Sebastes
2022-08-26,01:15:35,1,0.6850872,10.0,Sebastes
2022-08-26,01:45:29,1,0.80798376,10.0,Sebastes
2022-08-26,01:45:32,1,0.7791908,10.0,Sebastes
2022-08-26,01:45:35,1,0.7909012,10.0,Sebastes
2022-08-26,02:15:29,2,0.8362154,10.0,Sebastes
2022-08-26,02:15:29,2,0.32429162,1.0,Asteroidea
2022-08-26,02:15:32,1,0.8180019,10.0,Sebastes
2022-08-26,02:15:35,1,0.8352586,10.0,Sebastes
2022-08-26,02:45:29,2,0.7992274,10.0,Sebastes
2022-08-26,02:45:29,2,0.59479743,5.0,Euphausia
2022-08-26,02:45:32,1,0.8043469,10.0,Sebastes
2022-08-26,02:45:34,1,0.8224329,10.0,Sebastes
2022-08-26,03:15:29,1,0.8282574,10.0,Sebastes
2022-08-26,03:15:32,1,0.82974005,10.0,Sebastes
2022-08-26,03:15:34,1,0.82504815,10.0,Sebastes
2022-08-26,04:15:29,1,0.41232538,10.0,Sebastes
2022-08-26,04:15:32,1,0.8441484,10.0,Sebastes
2022-08-26,04:15:35,2,0.80656135,10.0,Sebastes
2022-08-26,04:15:35,2,0.28539956,3.0,Chionoecetes
2022-08-26,04:45:29,1,0.48343888,10.0,Sebastes
2022-08-26,04:45:32,2,0.5751649,10.0,Sebastes
2022-08-26,04:45:32,2,0.55971384,10.0,Sebastes
2022-08-26,04:45:35,1,0.7655424,10.0,Sebastes
2022-08-26,05:15:29,1,0.45802677,10.0,Sebastes
2022-08-26,05:15:32,1,0.54087883,10.0,Sebastes
2022-08-26,05:15:35,2,0.7642769,10.0,Sebastes
2022-08-26,05:15:35,2,0.25109583,3.0,Chionoecetes
2022-08-26,05:45:29,2,0.48515594,10.0,Sebastes
2022-08-26,05:45:29,2,0.32417083,3.0,Chionoecetes
2022-08-26,05:45:32,2,0.517303,10.0,Sebastes
2022-08-26,05:45:32,2,0.47271726,10.0,Sebastes
2022-08-26,05:45:34,1,0.5014417,10.0,Sebastes
2022-08-26,06:15:32,1,0.57172734,10.0,Sebastes
2022-08-26,06:45:29,1,0.75960195,10.0,Sebastes
2022-08-26,06:45:32,1,0.66834927,10.0,Sebastes
2022-08-26,06:45:35,1,0.8270307,10.0,Sebastes
2022-08-26,07:15:29,1,0.39589697,10.0,Sebastes
2022-08-26,07:15:32,1,0.64742476,10.0,Sebastes
2022-08-26,07:15:34,1,0.47847366,10.0,Sebastes
2022-08-26,07:45:29,2,0.80263394,10.0,Sebastes
2022-08-26,07:45:29,2,0.2667091,3.0,Chionoecetes
2022-08-26,07:45:32,3,0.5431288,10.0,Sebastes
2022-08-26,07:45:32,3,0.2950343,3.0,Chionoecetes
2022-08-26,07:45:32,3,0.28727862,3.0,Chionoecetes
2022-08-26,07:45:35,2,0.76477826,10.0,Sebastes
2022-08-26,07:45:35,2,0.48976895,10.0,Sebastes
2022-08-26,08:15:29,1,0.6805372,10.0,Sebastes
2022-08-26,08:15:32,1,0.6937567,10.0,Sebastes
2022-08-26,08:15:35,1,0.7139316,10.0,Sebastes
2022-08-26,08:45:29,1,0.6026904,10.0,Sebastes
2022-08-26,08:45:32,1,0.7168472,10.0,Sebastes
2022-08-26,08:45:35,1,0.6913268,10.0,Sebastes
2022-08-26,09:15:29,2,0.7403097,10.0,Sebastes
2022-08-26,09:15:29,2,0.5139579,10.0,Sebastes
2022-08-26,09:15:32,2,0.6272491,10.0,Sebastes
2022-08-26,09:15:32,2,0.48751736,10.0,Sebastes
2022-08-26,09:15:35,2,0.73500836,10.0,Sebastes
2022-08-26,09:15:35,2,0.63588536,10.0,Sebastes
2022-08-26,09:45:29,1,0.6265628,10.0,Sebastes
2022-08-26,09:45:32,1,0.71582246,10.0,Sebastes
2022-08-26,09:45:35,1,0.8011516,10.0,Sebastes
2022-08-26,10:15:29,1,0.7661401,10.0,Sebastes
2022-08-26,10:15:32,1,0.7617615,10.0,Sebastes
2022-08-26,10:15:35,1,0.7215783,10.0,Sebastes
2022-08-26,10:45:29,1,0.52808875,10.0,Sebastes
2022-08-26,10:45:32,1,0.66125375,10.0,Sebastes
2022-08-26,10:45:35,1,0.61133534,10.0,Sebastes
2022-08-26,11:15:29,2,0.5010359,10.0,Sebastes
2022-08-26,11:15:29,2,0.32326764,10.0,Sebastes
2022-08-26,11:15:32,1,0.37624636,10.0,Sebastes
2022-08-26,11:15:34,1,0.7082745,10.0,Sebastes
2022-08-26,11:45:29,1,0.7093029,10.0,Sebastes
2022-08-26,11:45:32,1,0.6623999,10.0,Sebastes
2022-08-26,11:45:35,1,0.73311967,10.0,Sebastes
2022-08-26,12:15:29,1,0.3793583,10.0,Sebastes
2022-08-26,12:15:32,1,0.31975922,10.0,Sebastes
2022-08-26,12:15:34,1,0.77336985,10.0,Sebastes
2022-08-26,12:45:32,1,0.31614396,10.0,Sebastes
2022-08-26,13:15:29,3,0.56632096,10.0,Sebastes
2022-08-26,13:15:29,3,0.43686157,5.0,Euphausia
2022-08-26,13:15:29,3,0.26582295,3.0,Chionoecetes
2022-08-26,13:15:32,2,0.6412181,10.0,Sebastes
2022-08-26,13:15:32,2,0.3525291,5.0,Euphausia
2022-08-26,13:15:34,1,0.5532887,10.0,Sebastes
2022-08-26,13:45:29,2,0.70652217,10.0,Sebastes
2022-08-26,13:45:29,2,0.44184032,10.0,Sebastes
2022-08-26,13:45:32,1,0.2909684,10.0,Sebastes
2022-08-26,13:45:35,1,0.4921621,10.0,Sebastes
2022-08-26,14:15:29,1,0.72064596,10.0,Sebastes
2022-08-26,14:15:32,1,0.42376903,10.0,Sebastes
2022-08-26,14:15:35,1,0.54920197,10.0,Sebastes
2022-08-26,14:45:29,2,0.6947027,10.0,Sebastes
2022-08-26,14:45:29,2,0.49440026,10.0,Sebastes
2022-08-26,14:45:32,2,0.54495114,10.0,Sebastes
2022-08-26,14:45:32,2,0.2613763,10.0,Sebastes
2022-08-26,14:45:35,2,0.7878042,10.0,Sebastes
2022-08-26,14:45:35,2,0.3094239,10.0,Sebastes
2022-08-26,15:15:29,2,0.7577474,10.0,Sebastes
2022-08-26,15:15:29,2,0.6877494,10.0,Sebastes
2022-08-26,15:15:32,2,0.7784045,10.0,Sebastes
2022-08-26,15:15:32,2,0.71662277,10.0,Sebastes
2022-08-26,15:15:35,2,0.7288429,10.0,Sebastes
2022-08-26,15:15:35,2,0.62561077,10.0,Sebastes
2022-08-26,15:45:29,1,0.306917,10.0,Sebastes
2022-08-26,15:45:32,2,0.49960133,10.0,Sebastes
2022-08-26,15:45:32,2,0.382561,10.0,Sebastes
2022-08-26,15:45:35,2,0.4615943,10.0,Sebastes
2022-08-26,15:45:35,2,0.3831577,10.0,Sebastes
2022-08-26,16:15:29,1,0.58356214,10.0,Sebastes
2022-08-26,17:15:29,1,0.6190209,10.0,Sebastes
2022-08-26,17:15:32,1,0.74962115,10.0,Sebastes
2022-08-26,17:15:34,1,0.6289132,10.0,Sebastes
2022-08-26,17:45:29,1,0.41598806,10.0,Sebastes
2022-08-26,17:45:32,2,0.4562427,10.0,Sebastes
2022-08-26,17:45:32,2,0.42115435,10.0,Sebastes
2022-08-26,18:15:29,2,0.543471,10.0,Sebastes
2022-08-26,18:15:29,2,0.51564586,10.0,Sebastes
2022-08-26,18:15:34,2,0.7852029,10.0,Sebastes
2022-08-26,18:15:34,2,0.40893608,10.0,Sebastes
2022-08-26,18:45:29,2,0.4081846,10.0,Sebastes
2022-08-26,18:45:29,2,0.25074372,10.0,Sebastes
2022-08-26,18:45:32,1,0.42132264,10.0,Sebastes
2022-08-26,18:45:34,1,0.47023195,10.0,Sebastes
2022-08-26,19:15:29,2,0.5942618,10.0,Sebastes
2022-08-26,19:15:29,2,0.54480565,10.0,Sebastes
